2015-12-10 11:36:14 | install method is called: 
2015-12-11 02:53:08 | JC_User_Roles: register_user_roles
2015-12-11 02:53:14 | creating roles: 
2015-12-11 02:53:14 | JC_User_Roles: register_user_roles
2015-12-11 02:53:15 | creating roles: 
2015-12-11 02:53:15 | JC_User_Roles: register_user_roles
2015-12-11 02:55:34 | creating roles: 
2015-12-11 02:55:34 | JC_User_Roles: register_user_roles
2015-12-11 03:01:17 | creating roles: 
2015-12-11 03:01:17 | JC_User_Roles: register_user_roles
2015-12-11 03:03:18 | creating roles: 
2015-12-11 03:03:18 | JC_User_Roles: register_user_roles
2015-12-11 03:03:18 | : 
2015-12-11 03:03:33 | creating roles: 
2015-12-11 03:03:33 | JC_User_Roles: register_user_roles
2015-12-11 03:03:33 | Term: 
2015-12-11 03:03:50 | creating roles: 
2015-12-11 03:03:50 | JC_User_Roles: register_user_roles
2015-12-11 03:03:50 | Term: 
2015-12-11 03:04:31 | creating roles: 
2015-12-11 03:04:31 | JC_User_Roles: register_user_roles
2015-12-11 03:04:31 | Term: 
2015-12-11 03:04:57 | creating roles: 
2015-12-11 03:04:57 | JC_User_Roles: register_user_roles
2015-12-11 03:07:41 | creating roles: 
2015-12-11 03:07:41 | JC_User_Roles: register_user_roles
2015-12-11 03:07:57 | creating roles: 
2015-12-11 03:07:57 | JC_User_Roles: register_user_roles
2015-12-11 03:07:57 | creating roles: 
2015-12-11 03:07:57 | JC_User_Roles: register_user_roles
2015-12-11 03:08:02 | creating roles: 
2015-12-11 03:08:02 | JC_User_Roles: register_user_roles
2015-12-11 03:08:03 | creating roles: 
2015-12-11 03:08:03 | JC_User_Roles: register_user_roles
2015-12-11 03:08:03 | creating roles: 
2015-12-11 03:08:03 | JC_User_Roles: register_user_roles
2015-12-11 03:08:48 | creating roles: 
2015-12-11 03:08:48 | JC_User_Roles: register_user_roles
2015-12-11 03:08:50 | creating roles: 
2015-12-11 03:08:50 | JC_User_Roles: register_user_roles
2015-12-11 04:44:53 | creating roles: 
2015-12-11 04:44:53 | JC_User_Roles: register_user_roles
2015-12-11 04:44:54 | creating roles: 
2015-12-11 04:44:54 | JC_User_Roles: register_user_roles
2015-12-11 04:44:59 | creating roles: 
2015-12-11 04:44:59 | JC_User_Roles: register_user_roles
2015-12-11 04:44:59 | creating roles: 
2015-12-11 04:44:59 | JC_User_Roles: register_user_roles
2015-12-11 04:44:59 | creating roles: 
2015-12-11 04:44:59 | JC_User_Roles: register_user_roles
2015-12-11 04:44:59 | creating roles: 
2015-12-11 04:44:59 | JC_User_Roles: register_user_roles
2015-12-11 04:45:01 | creating roles: 
2015-12-11 04:45:01 | JC_User_Roles: register_user_roles
2015-12-11 04:45:01 | creating roles: 
2015-12-11 04:45:01 | JC_User_Roles: register_user_roles
2015-12-11 04:45:01 | creating roles: 
2015-12-11 04:45:01 | JC_User_Roles: register_user_roles
2015-12-11 04:45:02 | creating roles: 
2015-12-11 04:45:02 | JC_User_Roles: register_user_roles
2015-12-11 04:45:57 | creating roles: 
2015-12-11 04:45:57 | JC_User_Roles: register_user_roles
2015-12-11 04:45:57 | creating roles: 
2015-12-11 04:45:57 | JC_User_Roles: register_user_roles
2015-12-11 04:46:17 | creating roles: 
2015-12-11 04:46:17 | JC_User_Roles: register_user_roles
2015-12-11 04:46:17 | creating roles: 
2015-12-11 04:46:17 | JC_User_Roles: register_user_roles
2015-12-11 04:47:01 | creating roles: 
2015-12-11 04:47:01 | JC_User_Roles: register_user_roles
2015-12-11 04:47:01 | creating roles: 
2015-12-11 04:47:01 | JC_User_Roles: register_user_roles
2015-12-11 04:47:07 | creating roles: 
2015-12-11 04:47:07 | JC_User_Roles: register_user_roles
2015-12-11 04:47:07 | creating roles: 
2015-12-11 04:47:07 | JC_User_Roles: register_user_roles
2015-12-11 04:47:15 | creating roles: 
2015-12-11 04:47:15 | JC_User_Roles: register_user_roles
2015-12-11 04:47:16 | creating roles: 
2015-12-11 04:47:16 | JC_User_Roles: register_user_roles
2015-12-11 04:47:30 | creating roles: 
2015-12-11 04:47:30 | JC_User_Roles: register_user_roles
2015-12-11 04:47:30 | creating roles: 
2015-12-11 04:47:30 | JC_User_Roles: register_user_roles
2015-12-11 04:47:49 | creating roles: 
2015-12-11 04:47:49 | JC_User_Roles: register_user_roles
2015-12-11 04:47:49 | creating roles: 
2015-12-11 04:47:49 | JC_User_Roles: register_user_roles
2015-12-11 04:50:07 | creating roles: 
2015-12-11 04:50:07 | JC_User_Roles: register_user_roles
2015-12-11 04:57:22 | creating roles: 
2015-12-11 04:57:22 | JC_User_Roles: register_user_roles
2015-12-11 04:57:33 | creating roles: 
2015-12-11 04:57:33 | JC_User_Roles: register_user_roles
2015-12-11 04:58:21 | creating roles: 
2015-12-11 04:58:21 | JC_User_Roles: register_user_roles
2015-12-11 04:59:25 | creating roles: 
2015-12-11 04:59:25 | JC_User_Roles: register_user_roles
2015-12-11 04:59:56 | creating roles: 
2015-12-11 04:59:56 | JC_User_Roles: register_user_roles
2015-12-11 05:00:11 | creating roles: 
2015-12-11 05:00:11 | JC_User_Roles: register_user_roles
2015-12-11 05:00:28 | creating roles: 
2015-12-11 05:00:28 | JC_User_Roles: register_user_roles
2015-12-11 05:00:28 | creating roles: 
2015-12-11 05:00:28 | JC_User_Roles: register_user_roles
2015-12-11 05:00:29 | creating roles: 
2015-12-11 05:00:29 | JC_User_Roles: register_user_roles
2015-12-11 05:14:13 | creating roles: 
2015-12-11 05:14:13 | JC_User_Roles: register_user_roles
2015-12-11 05:15:09 | creating roles: 
2015-12-11 05:15:09 | JC_User_Roles: register_user_roles
2015-12-11 05:19:56 | creating roles: 
2015-12-11 05:19:56 | JC_User_Roles: register_user_roles
2015-12-11 05:21:01 | creating roles: 
2015-12-11 05:21:01 | JC_User_Roles: register_user_roles
2015-12-11 05:21:14 | creating roles: 
2015-12-11 05:21:14 | JC_User_Roles: register_user_roles
2015-12-11 05:26:24 | creating roles: 
2015-12-11 05:26:24 | JC_User_Roles: register_user_roles
2015-12-11 05:28:33 | creating roles: 
2015-12-11 05:28:33 | JC_User_Roles: register_user_roles
2015-12-11 05:29:14 | creating roles: 
2015-12-11 05:29:14 | JC_User_Roles: register_user_roles
2015-12-11 05:32:48 | creating roles: 
2015-12-11 05:32:48 | JC_User_Roles: register_user_roles
2015-12-11 05:32:54 | creating roles: 
2015-12-11 05:32:54 | JC_User_Roles: register_user_roles
2015-12-11 06:11:21 | creating roles: 
2015-12-11 06:11:21 | JC_User_Roles: register_user_roles
2015-12-11 06:11:39 | creating roles: 
2015-12-11 06:11:39 | JC_User_Roles: register_user_roles
2015-12-11 06:12:25 | creating roles: 
2015-12-11 06:12:25 | JC_User_Roles: register_user_roles
2015-12-11 06:12:40 | creating roles: 
2015-12-11 06:12:40 | JC_User_Roles: register_user_roles
2015-12-11 06:12:55 | creating roles: 
2015-12-11 06:12:55 | JC_User_Roles: register_user_roles
2015-12-11 06:13:09 | creating roles: 
2015-12-11 06:13:09 | JC_User_Roles: register_user_roles
2015-12-11 06:13:20 | creating roles: 
2015-12-11 06:13:20 | JC_User_Roles: register_user_roles
2015-12-11 06:13:56 | creating roles: 
2015-12-11 06:13:56 | JC_User_Roles: register_user_roles
2015-12-11 06:14:16 | creating roles: 
2015-12-11 06:14:16 | JC_User_Roles: register_user_roles
2015-12-11 06:14:55 | creating roles: 
2015-12-11 06:14:55 | JC_User_Roles: register_user_roles
2015-12-11 06:16:22 | creating roles: 
2015-12-11 06:16:22 | JC_User_Roles: register_user_roles
2015-12-11 06:16:29 | creating roles: 
2015-12-11 06:16:29 | JC_User_Roles: register_user_roles
2015-12-11 06:16:29 | creating roles: 
2015-12-11 06:16:29 | JC_User_Roles: register_user_roles
2015-12-11 06:16:30 | creating roles: 
2015-12-11 06:16:30 | JC_User_Roles: register_user_roles
2015-12-11 06:20:47 | creating roles: 
2015-12-11 06:20:47 | JC_User_Roles: register_user_roles
2015-12-11 06:43:57 | creating roles: 
2015-12-11 06:43:57 | JC_User_Roles: register_user_roles
2015-12-11 06:51:42 | creating roles: 
2015-12-11 06:51:42 | JC_User_Roles: register_user_roles
2015-12-11 06:53:03 | creating roles: 
2015-12-11 06:53:03 | JC_User_Roles: register_user_roles
2015-12-11 06:57:12 | creating roles: 
2015-12-11 06:57:12 | JC_User_Roles: register_user_roles
2015-12-11 07:12:52 | creating roles: 
2015-12-11 07:12:52 | JC_User_Roles: register_user_roles
2015-12-11 07:17:08 | creating roles: 
2015-12-11 07:17:08 | JC_User_Roles: register_user_roles
2015-12-11 07:19:37 | creating roles: 
2015-12-11 07:19:37 | JC_User_Roles: register_user_roles
2015-12-11 07:20:50 | creating roles: 
2015-12-11 07:20:50 | JC_User_Roles: register_user_roles
2015-12-11 07:20:59 | creating roles: 
2015-12-11 07:20:59 | JC_User_Roles: register_user_roles
2015-12-11 07:21:17 | creating roles: 
2015-12-11 07:21:17 | JC_User_Roles: register_user_roles
2015-12-11 07:21:44 | creating roles: 
2015-12-11 07:21:44 | JC_User_Roles: register_user_roles
2015-12-11 07:21:53 | creating roles: 
2015-12-11 07:21:53 | JC_User_Roles: register_user_roles
2015-12-11 07:24:27 | creating roles: 
2015-12-11 07:24:27 | JC_User_Roles: register_user_roles
2015-12-11 07:24:38 | creating roles: 
2015-12-11 07:24:38 | JC_User_Roles: register_user_roles
2015-12-11 07:25:36 | creating roles: 
2015-12-11 07:25:36 | JC_User_Roles: register_user_roles
2015-12-11 07:25:49 | creating roles: 
2015-12-11 07:25:49 | JC_User_Roles: register_user_roles
2015-12-11 07:25:50 | creating roles: 
2015-12-11 07:25:50 | JC_User_Roles: register_user_roles
2015-12-11 07:25:53 | creating roles: 
2015-12-11 07:25:53 | JC_User_Roles: register_user_roles
2015-12-11 07:28:20 | creating roles: 
2015-12-11 07:28:20 | JC_User_Roles: register_user_roles
2015-12-11 07:28:52 | creating roles: 
2015-12-11 07:28:52 | JC_User_Roles: register_user_roles
2015-12-11 07:28:56 | creating roles: 
2015-12-11 07:28:56 | JC_User_Roles: register_user_roles
2015-12-11 07:28:57 | creating roles: 
2015-12-11 07:28:57 | JC_User_Roles: register_user_roles
2015-12-11 07:29:02 | creating roles: 
2015-12-11 07:29:02 | JC_User_Roles: register_user_roles
2015-12-11 07:32:04 | creating roles: 
2015-12-11 07:32:04 | JC_User_Roles: register_user_roles
2015-12-11 07:34:17 | creating roles: 
2015-12-11 07:34:17 | JC_User_Roles: register_user_roles
2015-12-11 07:35:05 | creating roles: 
2015-12-11 07:35:05 | JC_User_Roles: register_user_roles
2015-12-11 07:36:41 | creating roles: 
2015-12-11 07:36:41 | JC_User_Roles: register_user_roles
2015-12-11 07:36:47 | creating roles: 
2015-12-11 07:36:47 | JC_User_Roles: register_user_roles
2015-12-11 10:15:14 | creating roles: 
2015-12-11 10:15:14 | creating roles: 
2015-12-11 10:15:14 | JC_User_Roles: register_user_roles
2015-12-11 10:15:15 | JC_User_Roles: register_user_roles
2015-12-11 10:15:17 | creating roles: 
2015-12-11 10:15:17 | JC_User_Roles: register_user_roles
2015-12-11 10:15:18 | creating roles: 
2015-12-11 10:15:18 | JC_User_Roles: register_user_roles
2015-12-11 10:15:18 | creating roles: 
2015-12-11 10:15:18 | JC_User_Roles: register_user_roles
2015-12-11 10:15:22 | creating roles: 
2015-12-11 10:15:22 | JC_User_Roles: register_user_roles
2015-12-11 10:15:22 | creating roles: 
2015-12-11 10:15:22 | JC_User_Roles: register_user_roles
2015-12-11 10:15:23 | creating roles: 
2015-12-11 10:15:23 | JC_User_Roles: register_user_roles
2015-12-11 10:15:47 | creating roles: 
2015-12-11 10:15:47 | JC_User_Roles: register_user_roles
2015-12-11 10:26:59 | creating roles: 
2015-12-11 10:26:59 | JC_User_Roles: register_user_roles
2015-12-11 10:28:47 | creating roles: 
2015-12-11 10:28:47 | JC_User_Roles: register_user_roles
2015-12-11 10:29:04 | creating roles: 
2015-12-11 10:29:04 | JC_User_Roles: register_user_roles
2015-12-11 10:29:04 | creating roles: 
2015-12-11 10:29:04 | JC_User_Roles: register_user_roles
2015-12-11 10:29:24 | creating roles: 
2015-12-11 10:29:24 | JC_User_Roles: register_user_roles
2015-12-11 10:36:27 | creating roles: 
2015-12-11 10:36:27 | JC_User_Roles: register_user_roles
2015-12-11 10:36:54 | creating roles: 
2015-12-11 10:36:54 | JC_User_Roles: register_user_roles
2015-12-11 10:37:55 | creating roles: 
2015-12-11 10:37:55 | JC_User_Roles: register_user_roles
2015-12-11 10:38:10 | creating roles: 
2015-12-11 10:38:10 | JC_User_Roles: register_user_roles
2015-12-11 10:38:30 | creating roles: 
2015-12-11 10:38:30 | JC_User_Roles: register_user_roles
2015-12-11 10:38:37 | creating roles: 
2015-12-11 10:38:37 | JC_User_Roles: register_user_roles
2015-12-11 10:38:45 | creating roles: 
2015-12-11 10:38:45 | JC_User_Roles: register_user_roles
2015-12-11 20:08:48 | creating roles: 
2015-12-11 20:08:48 | creating roles: 
2015-12-11 20:08:48 | JC_User_Roles: register_user_roles
2015-12-11 20:08:49 | JC_User_Roles: register_user_roles
2015-12-11 20:19:46 | creating roles: 
2015-12-11 20:19:46 | JC_User_Roles: register_user_roles
2015-12-11 20:23:58 | creating roles: 
2015-12-11 20:23:58 | JC_User_Roles: register_user_roles
2015-12-11 20:45:18 | creating roles: 
2015-12-11 20:45:18 | JC_User_Roles: register_user_roles
2015-12-11 20:48:31 | creating roles: 
2015-12-11 20:48:31 | JC_User_Roles: register_user_roles
2015-12-11 21:05:38 | creating roles: 
2015-12-11 21:05:38 | JC_User_Roles: register_user_roles
2015-12-11 21:12:09 | creating roles: 
2015-12-11 21:12:09 | JC_User_Roles: register_user_roles
2015-12-11 21:12:23 | creating roles: 
2015-12-11 21:12:23 | JC_User_Roles: register_user_roles
2015-12-11 21:12:58 | creating roles: 
2015-12-11 21:12:58 | JC_User_Roles: register_user_roles
2015-12-11 21:13:15 | creating roles: 
2015-12-11 21:13:15 | JC_User_Roles: register_user_roles
2015-12-11 21:13:58 | creating roles: 
2015-12-11 21:13:58 | JC_User_Roles: register_user_roles
2015-12-11 21:14:52 | creating roles: 
2015-12-11 21:14:52 | JC_User_Roles: register_user_roles
2015-12-11 21:15:09 | creating roles: 
2015-12-11 21:15:09 | JC_User_Roles: register_user_roles
2015-12-11 21:15:11 | creating roles: 
2015-12-11 21:15:11 | JC_User_Roles: register_user_roles
2015-12-11 21:15:11 | creating roles: 
2015-12-11 21:15:11 | JC_User_Roles: register_user_roles
2015-12-11 21:15:12 | creating roles: 
2015-12-11 21:15:12 | JC_User_Roles: register_user_roles
2015-12-11 21:15:13 | creating roles: 
2015-12-11 21:15:13 | JC_User_Roles: register_user_roles
2015-12-11 21:15:13 | creating roles: 
2015-12-11 21:15:13 | JC_User_Roles: register_user_roles
2015-12-11 21:15:14 | creating roles: 
2015-12-11 21:15:14 | JC_User_Roles: register_user_roles
2015-12-11 21:15:27 | creating roles: 
2015-12-11 21:15:27 | JC_User_Roles: register_user_roles
2015-12-11 21:15:40 | creating roles: 
2015-12-11 21:15:40 | JC_User_Roles: register_user_roles
2015-12-11 21:16:42 | creating roles: 
2015-12-11 21:16:42 | JC_User_Roles: register_user_roles
2015-12-11 21:17:07 | creating roles: 
2015-12-11 21:17:07 | JC_User_Roles: register_user_roles
2015-12-11 21:17:26 | creating roles: 
2015-12-11 21:17:26 | JC_User_Roles: register_user_roles
2015-12-11 21:17:45 | creating roles: 
2015-12-11 21:17:45 | JC_User_Roles: register_user_roles
2015-12-11 21:18:42 | creating roles: 
2015-12-11 21:18:42 | JC_User_Roles: register_user_roles
2015-12-11 21:21:30 | creating roles: 
2015-12-11 21:21:30 | JC_User_Roles: register_user_roles
2015-12-11 21:22:00 | creating roles: 
2015-12-11 21:22:00 | JC_User_Roles: register_user_roles
2015-12-11 21:24:09 | creating roles: 
2015-12-11 21:24:09 | JC_User_Roles: register_user_roles
2015-12-11 21:29:37 | creating roles: 
2015-12-11 21:29:37 | JC_User_Roles: register_user_roles
2015-12-11 21:30:58 | creating roles: 
2015-12-11 21:30:58 | JC_User_Roles: register_user_roles
2015-12-11 21:46:02 | creating roles: 
2015-12-11 21:46:02 | JC_User_Roles: register_user_roles
2015-12-11 21:47:19 | creating roles: 
2015-12-11 21:47:19 | JC_User_Roles: register_user_roles
2015-12-11 21:47:58 | creating roles: 
2015-12-11 21:47:58 | JC_User_Roles: register_user_roles
2015-12-11 21:56:33 | creating roles: 
2015-12-11 21:56:33 | JC_User_Roles: register_user_roles
2015-12-11 21:59:25 | creating roles: 
2015-12-11 21:59:25 | JC_User_Roles: register_user_roles
2015-12-11 22:03:46 | creating roles: 
2015-12-11 22:03:46 | JC_User_Roles: register_user_roles
2015-12-11 22:04:27 | creating roles: 
2015-12-11 22:04:27 | JC_User_Roles: register_user_roles
2015-12-11 22:04:30 | creating roles: 
2015-12-11 22:04:30 | JC_User_Roles: register_user_roles
2015-12-11 22:04:30 | creating roles: 
2015-12-11 22:04:30 | JC_User_Roles: register_user_roles
2015-12-11 22:04:31 | creating roles: 
2015-12-11 22:04:31 | JC_User_Roles: register_user_roles
2015-12-11 22:04:33 | creating roles: 
2015-12-11 22:04:33 | JC_User_Roles: register_user_roles
2015-12-11 22:04:33 | creating roles: 
2015-12-11 22:04:33 | JC_User_Roles: register_user_roles
2015-12-11 22:04:34 | creating roles: 
2015-12-11 22:04:34 | JC_User_Roles: register_user_roles
2015-12-11 22:04:44 | creating roles: 
2015-12-11 22:04:44 | JC_User_Roles: register_user_roles
2015-12-11 22:05:14 | creating roles: 
2015-12-11 22:05:14 | JC_User_Roles: register_user_roles
2015-12-11 22:05:27 | creating roles: 
2015-12-11 22:05:27 | JC_User_Roles: register_user_roles
2015-12-11 22:06:10 | creating roles: 
2015-12-11 22:06:10 | JC_User_Roles: register_user_roles
2015-12-11 22:08:09 | creating roles: 
2015-12-11 22:08:09 | JC_User_Roles: register_user_roles
2015-12-11 22:09:59 | creating roles: 
2015-12-11 22:09:59 | JC_User_Roles: register_user_roles
2015-12-11 22:11:15 | creating roles: 
2015-12-11 22:11:15 | JC_User_Roles: register_user_roles
2015-12-11 22:13:48 | creating roles: 
2015-12-11 22:13:48 | JC_User_Roles: register_user_roles
2015-12-11 22:18:55 | creating roles: 
2015-12-11 22:18:55 | JC_User_Roles: register_user_roles
2015-12-11 22:21:16 | creating roles: 
2015-12-11 22:21:16 | JC_User_Roles: register_user_roles
2015-12-11 22:21:52 | creating roles: 
2015-12-11 22:21:52 | JC_User_Roles: register_user_roles
2015-12-11 22:23:27 | creating roles: 
2015-12-11 22:23:27 | JC_User_Roles: register_user_roles
2015-12-11 22:27:06 | creating roles: 
2015-12-11 22:27:06 | JC_User_Roles: register_user_roles
2015-12-11 22:31:09 | creating roles: 
2015-12-11 22:31:09 | JC_User_Roles: register_user_roles
2015-12-11 22:32:25 | creating roles: 
2015-12-11 22:32:25 | JC_User_Roles: register_user_roles
2015-12-11 22:38:25 | creating roles: 
2015-12-11 22:38:25 | JC_User_Roles: register_user_roles
2015-12-11 22:39:33 | creating roles: 
2015-12-11 22:39:33 | JC_User_Roles: register_user_roles
2015-12-11 22:40:08 | creating roles: 
2015-12-11 22:40:08 | JC_User_Roles: register_user_roles
2015-12-11 22:41:08 | creating roles: 
2015-12-11 22:41:08 | JC_User_Roles: register_user_roles
2015-12-11 22:41:34 | creating roles: 
2015-12-11 22:41:34 | JC_User_Roles: register_user_roles
2015-12-11 22:46:31 | creating roles: 
2015-12-11 22:46:31 | JC_User_Roles: register_user_roles
2015-12-11 22:46:58 | creating roles: 
2015-12-11 22:46:58 | JC_User_Roles: register_user_roles
2015-12-11 22:47:22 | creating roles: 
2015-12-11 22:47:22 | JC_User_Roles: register_user_roles
2015-12-11 22:51:40 | creating roles: 
2015-12-11 22:51:40 | JC_User_Roles: register_user_roles
2015-12-11 22:52:16 | creating roles: 
2015-12-11 22:52:16 | JC_User_Roles: register_user_roles
2015-12-11 22:58:50 | creating roles: 
2015-12-11 22:58:50 | JC_User_Roles: register_user_roles
2015-12-11 22:59:54 | creating roles: 
2015-12-11 22:59:54 | JC_User_Roles: register_user_roles
2015-12-11 23:02:54 | creating roles: 
2015-12-11 23:02:54 | JC_User_Roles: register_user_roles
2015-12-11 23:03:15 | creating roles: 
2015-12-11 23:03:15 | JC_User_Roles: register_user_roles
2015-12-11 23:03:16 | creating roles: 
2015-12-11 23:03:16 | JC_User_Roles: register_user_roles
2015-12-11 23:03:17 | creating roles: 
2015-12-11 23:03:17 | JC_User_Roles: register_user_roles
2015-12-11 23:04:49 | creating roles: 
2015-12-11 23:04:49 | JC_User_Roles: register_user_roles
2015-12-11 23:05:30 | creating roles: 
2015-12-11 23:05:30 | JC_User_Roles: register_user_roles
2015-12-11 23:05:52 | creating roles: 
2015-12-11 23:05:52 | JC_User_Roles: register_user_roles
2015-12-11 23:10:58 | creating roles: 
2015-12-11 23:10:58 | JC_User_Roles: register_user_roles
2015-12-11 23:15:38 | creating roles: 
2015-12-11 23:15:38 | JC_User_Roles: register_user_roles
2015-12-11 23:25:44 | creating roles: 
2015-12-11 23:25:44 | JC_User_Roles: register_user_roles
2015-12-12 05:23:29 | creating roles: 
2015-12-12 05:23:29 | creating roles: 
2015-12-12 05:23:29 | JC_User_Roles: register_user_roles
2015-12-12 05:23:30 | JC_User_Roles: register_user_roles
2015-12-12 05:24:47 | creating roles: 
2015-12-12 05:24:47 | JC_User_Roles: register_user_roles
2015-12-12 05:32:01 | creating roles: 
2015-12-12 05:32:01 | JC_User_Roles: register_user_roles
2015-12-12 05:32:45 | creating roles: 
2015-12-12 05:32:45 | JC_User_Roles: register_user_roles
2015-12-12 05:34:58 | creating roles: 
2015-12-12 05:34:58 | JC_User_Roles: register_user_roles
2015-12-12 05:35:29 | creating roles: 
2015-12-12 05:35:29 | JC_User_Roles: register_user_roles
2015-12-12 05:36:45 | creating roles: 
2015-12-12 05:36:45 | JC_User_Roles: register_user_roles
2015-12-12 05:38:02 | creating roles: 
2015-12-12 05:38:02 | JC_User_Roles: register_user_roles
2015-12-12 05:39:19 | creating roles: 
2015-12-12 05:39:19 | JC_User_Roles: register_user_roles
